TSNE_1,TSNE_2
59.549633,48.259575
23.038712,-4.8267865
18.38348,-20.008772
-27.21352,-28.370527
-40.05236,38.45518
17.698698,-14.166487
-5.022057,-50.669277
11.336066,77.57583
-75.50759,-7.8745317
38.872665,49.95718
-6.495407,47.542896
-64.03155,-8.683739
24.693481,-6.81749
-1.1064665,4.8275566
-7.333754,45.061394
72.1242,-10.834644
16.021534,-20.562675
-24.063387,-56.41491
78.86471,22.652317
-36.315228,30.037743
21.051416,-46.62748
55.881004,6.373488
53.395863,-16.788399
2.888252,0.97213835
-43.158188,-68.84306
0.85197216,-72.834335
-78.895195,-21.628735
-10.164151,-67.63373
19.684301,-37.772705
-66.403625,-26.94796
44.5689,-76.805305
22.828451,-79.376396
-4.193686,-60.985474
-63.333416,3.2255793
6.9570394,85.784996
20.762266,-45.05273
-58.41017,-40.31734
-59.94144,22.870642
16.619678,80.11484
-39.263363,-45.082897
-5.1005406,-8.083817
-32.14775,-37.117832
63.308075,-11.051997
-5.3908124,28.737013
-1.3620808,13.558062
-43.867348,32.334923
-1.3239124,-56.55394
22.586243,46.584476
35.852142,44.760548
55.106525,52.090393
37.302933,50.539066
-6.982198,8.401068
57.253098,42.93067
22.586485,-81.08197
-55.597206,41.256916
-57.581043,-9.147015
-28.481588,18.43718
78.730415,-25.059837
78.01894,26.617899
-26.305468,12.806527
24.88037,43.55782
78.735275,25.091782
29.2114,-81.13123
75.605995,-13.78572
-22.185028,35.78864
-40.81601,56.568233
-49.061275,-46.33497
-68.7492,6.2809954
34.737774,-73.218124
-45.384884,-20.546871
17.155422,78.39543
-5.9650373,-48.435722
-57.424763,41.575634
-47.9678,-12.285816
-9.803396,-50.283005
-61.438713,-18.099287
-20.312735,-20.333174
-0.48812908,29.610273
0.19988272,6.8112717
-24.312916,-57.47829
2.327296,-58.08193
35.079277,-73.30844
-42.490067,65.49792
-55.56648,-47.223293
52.971786,6.3463445
-46.17522,2.170547
46.744274,-28.357788
-32.61009,70.51241
35.852516,-30.713366
-38.813328,12.939837
-40.47923,31.401913
-23.024837,-50.946922
-80.67642,-11.833891
21.50897,-40.37935
58.22942,-10.462733
-3.8628073,30.952265
-23.449884,-13.21613
-58.81485,8.599681
17.68308,39.7594
-59.156307,19.618439
-17.764404,-17.175833
0.4969341,74.50854
13.519394,-53.14726
57.759277,5.7150316
43.83725,53.21653
-8.346423,10.174942
49.64579,-76.79242
-56.53424,-27.245401
5.756922,-58.43761
-33.05438,-32.569523
-68.828575,-0.631371
-55.00639,-16.14732
-54.97661,-15.943153
-33.569424,-45.16379
4.522912,-58.3524
17.784061,-25.300411
-6.4867783,-51.26885
-40.54162,38.098785
50.600864,56.691795
-30.458328,15.299872
-46.42663,18.624447
-36.677185,-3.5919857
-0.65720975,6.727482
-57.30002,-13.693402
-40.87335,53.052486
-0.026442274,35.176945
-17.864668,-16.74723
70.7267,-13.824113
0.52212775,72.87765
-58.48408,37.008793
-45.499603,18.978525
-49.18365,-40.927723
4.1211095,84.10529
46.3697,57.2886
-45.684895,51.315872
75.3684,-15.703252
67.69992,4.942452
1.7843269,3.0089493
-62.47282,5.9888844
-54.037407,-28.242882
-0.2197402,27.806496
44.767445,-79.22925
-53.853554,41.793903
47.69189,-75.170395
-43.664112,-68.42847
7.8920903,47.233925
-40.93244,50.18299
76.65275,35.314735
17.550634,-8.878056
-46.008457,41.97305
-24.253178,-19.353506
11.283041,-15.898508
4.5085855,-68.973595
53.603344,16.45754
-24.197037,-58.61601
43.90074,-64.95519
-16.321114,19.578058
53.02799,47.10224
-0.94469166,-68.86332
-58.39687,-48.872696
76.14659,27.017431
18.440687,-22.99845
-41.466534,18.217407
35.360577,49.08727
-6.1824737,11.0181675
-55.66039,-44.221222
-38.196293,-18.392199
-16.972757,59.600204
79.272095,-25.1739
7.5158777,48.052917
74.45666,28.284159
17.365034,80.40936
18.890316,80.83289
58.939465,-8.360603
56.547016,10.703772
5.4229426,1.769113
-3.787037,8.528579
-16.743202,3.442506
-4.4696717,-65.69932
-46.214672,17.53894
-17.65798,-16.340704
-53.84839,46.524418
67.73181,-25.692371
65.154015,-3.0877934
0.11139829,54.945774
-33.02488,-60.661755
-2.2948484,30.83527
72.822655,-5.6630096
-5.025587,68.38404
1.6351029,-71.744255
67.59164,-8.940719
29.691208,-0.4834395
-32.91791,-34.923267
15.719914,5.842049
22.51084,-2.5726235
44.10128,50.454273
-35.331215,15.850907
-38.70098,-42.73898
76.63579,-19.24243
-74.6231,-4.4919567
-66.01655,3.311291
44.542088,56.442005
66.803635,-5.224147
-1.4983995,-62.87608
-30.709003,-29.659042
-42.080177,61.196514
-23.008516,-13.190285
79.586655,25.803108
0.038008254,2.0955834
45.61143,-18.135664
4.227607,-56.1043
5.536918,-58.058823
-27.929483,32.344315
-33.283504,-25.09372
-38.027496,30.57126
-12.087941,22.360771
7.467715,-60.27274
-40.667496,37.52169
-51.55877,34.396244
59.06407,-13.763353
-18.18633,35.779114
60.96803,-19.128971
-18.381004,-20.514385
-39.282173,48.509586
-64.23906,-47.518177
-30.785248,-43.805473
43.88271,56.597073
-24.035248,34.5226
-26.50626,-31.409765
-4.356898,-48.326145
-50.43199,-12.891459
73.44498,1.2929273
21.471972,46.78343
-44.003113,34.815243
-71.94175,-14.005465
64.424446,10.955852
17.122362,36.808475
4.6105556,-71.942116
53.59848,-17.34664
-44.003742,60.94586
30.716055,25.416512
74.04694,-1.7782115
21.662659,-5.994832
-52.636272,-50.24549
-27.159435,-30.285135
-33.424072,61.05637
20.2767,-80.57041
-51.16417,60.632755
5.888028,-69.39793
-1.4366325,4.989282
32.399094,36.706497
44.863503,55.889404
-30.809261,14.488919
68.44865,-21.800745
-52.01489,-16.849922
44.284386,56.413246
25.199392,-75.53289
27.210617,54.402157
23.892397,-4.74753
66.688385,13.140418
-40.808815,62.545826
-49.293037,39.118767
-33.84792,13.330592
-36.53443,-59.046265
-32.411377,-59.490067
-50.750145,51.57208
-29.855034,-32.131626
17.171959,-21.74541
-49.939896,23.50436
13.953016,-52.853073
7.5159593,-4.61866
-53.273567,-7.9314947
-41.338833,-64.518234
47.83793,-18.10905
-72.47907,-2.0376167
21.182327,5.457925
25.853659,42.99047
-7.3096104,6.5695987
38.02608,50.750454
17.700134,40.61938
17.14347,-16.738111
17.953182,-16.141731
-2.7995143,-64.65703
21.80091,37.02837
-46.920406,-64.628494
-27.286142,-40.68743
-18.975842,-18.95695
1.3791848,-54.824802
21.098871,-46.101727
-57.166737,-45.29327
-39.123024,14.138746
-55.20776,43.200867
-45.478115,60.355125
59.27062,3.8790455
33.81438,-59.712193
18.238617,-27.85829
-28.369408,-12.617029
-48.83377,57.22037
50.28723,-13.062292
8.122855,47.19822
76.14797,-2.7556663
13.488498,6.7559867
-39.69912,54.207073
-58.68708,36.330643
13.581572,-20.37943
73.384575,-8.066385
4.5207853,39.496296
-38.03067,-63.978317
55.87835,9.754136
-32.670284,41.338734
0.103672884,-7.118535
29.276073,59.180428
-52.17275,46.806507
39.062077,48.999535
60.401653,46.76084
-40.105347,-4.829255
26.106775,52.717674
20.20177,-24.302164
25.560816,56.59189
23.138367,55.190025
-62.408623,-42.57361
-36.252476,56.119617
17.46604,-18.358112
74.939644,4.7629285
25.332048,39.37297
55.779247,-20.332153
73.70613,27.481743
-44.8119,-64.15211
-74.71865,-5.1774616
-29.919115,-46.705074
-27.552017,-28.629528
-26.316776,-30.706617
53.043777,3.272198
14.971049,11.5426655
32.046345,61.169132
59.750042,-11.4209585
40.734043,50.277588
56.16917,42.726265
-33.844288,-62.34938
24.384968,45.02849
24.517464,-4.691749
-22.866367,25.803806
-73.44615,-10.871818
-1.211744,77.14318
18.267374,35.290432
5.6885705,-12.611306
72.62697,-4.972793
63.620125,4.350189
-25.329247,-60.209328
59.042934,-22.806896
3.6567976,7.002081
-44.998016,-20.839022
8.04565,79.49961
29.990225,-77.86201
-48.045296,35.76226
-32.091408,39.18696
-6.186521,-52.888077
-3.924918,-44.63834
33.445774,11.013161
20.01119,78.36052
2.2037559,10.673345
23.520267,40.875244
-54.446648,45.180622
14.773287,-16.326576
-40.64106,-1.4961889
38.86241,45.440994
51.647083,53.002007
-32.343613,-18.49165
-57.35968,-40.629383
-36.36203,60.580463
78.03295,-12.826765
51.75348,15.679838
39.85776,-61.93817
-57.786896,-43.326275
-66.58767,-8.912725
-64.56036,-20.557854
-78.570206,-6.40965
-7.5100875,-0.034073636
1.7074721,6.112785
2.8770049,14.842162
22.804337,38.10851
54.79578,46.386845
-59.89354,-30.83403
79.0401,29.71318
-1.9426756,-67.28733
51.450806,-18.078728
-46.621452,5.0123367
17.605543,37.74835
4.200583,-56.90849
29.454851,-0.8732792
14.520447,-59.479042
68.357414,-16.10151
53.87441,-22.04356
-41.757607,-46.97757
32.353737,63.01363
-48.21604,-16.042213
30.903576,50.349823
-50.629776,52.374847
61.71099,-5.276122
17.68182,39.50648
65.72991,-20.627407
-33.019657,-17.033241
-1.3396647,-55.89855
-52.37692,39.20721
65.52415,11.206979
55.35644,-20.763153
-3.0091863,-73.111336
-31.439058,66.69804
-66.487404,-10.786659
25.717337,-76.68731
-59.540943,10.794296
-77.551926,-25.672081
15.569047,-17.977673
14.543837,-13.82052
-65.844864,-25.224718
-35.158672,-0.21215442
-47.352295,42.683846
-21.38979,-23.641518
21.038416,-38.3341
-41.02288,-63.88086
-2.8158941,76.078445
-40.419388,62.400993
2.298828,-71.21477
-33.356834,-28.451899
13.74173,-15.310836
-13.378427,45.420795
-33.802624,39.343098
-44.48307,60.246326
-34.336536,60.227566
3.951928,58.215816
-39.94697,33.404125
2.37521,2.5251827
21.979195,6.523142
-4.528298,-66.33917
-22.33539,-50.250053
71.771515,-21.207651
-42.253654,13.460565
-46.667377,-16.482744
13.509447,12.662594
-29.462914,-43.723312
-39.01898,63.043766
-42.86876,-8.911267
-32.63986,-42.52468
59.64256,-14.784575
4.684191,64.018616
-26.179682,25.797813
-65.895454,-16.569218
35.564503,9.852548
-34.1892,-44.302544
29.547794,60.163322
15.772209,-19.316729
-56.96145,20.284414
51.572357,53.047565
54.248867,53.535263
61.51358,-6.001026
3.9936209,-11.248712
-39.711185,59.617233
-4.6560326,-55.217163
0.05099746,5.0838885
-30.551163,-40.784863
67.31704,-6.8992677
9.011258,72.29453
-20.219198,38.579388
-27.340868,18.694613
32.32712,49.433804
-48.77814,-0.3283324
-28.93317,-43.970608
-18.60282,-8.512493
-50.33571,39.89295
-13.497203,43.762917
-54.131653,41.803104
-36.83453,-14.972186
-9.920322,11.435408
13.231561,-12.563299
-29.352407,32.202995
-17.030098,21.347147
49.428993,53.39834
29.261398,19.760464
17.916035,-17.675669
-59.35756,19.548649
-59.218285,19.900537
-37.75774,33.639496
52.36762,47.805264
-19.294449,-33.159107
57.399006,6.7496552
-45.822777,-15.776523
75.43946,31.164728
7.1923976,77.016266
-39.02928,-9.987539
-5.634306,-42.405567
38.168056,52.014854
76.57374,31.775877
-12.283706,46.29415
1.0520302,74.19501
-27.830189,14.586957
33.172726,-72.66097
-25.561222,24.790995
-44.645847,-21.296432
8.315403,59.566647
11.484865,-61.005234
19.118446,-17.868683
44.905087,-27.14851
-30.158054,68.084206
-27.223354,64.72512
77.13819,23.565077
54.576168,53.163734
-25.823612,-46.54196
19.506819,-24.59519
-45.733555,50.683865
-7.6793623,10.238085
13.254188,-18.831493
-43.370876,-61.720848
-2.9383767,-60.049942
27.916334,64.31618
-28.85325,-56.506283
-63.68578,-43.07257
44.502903,-75.25478
-3.2394905,8.432878
30.394312,12.870282
20.901081,-19.011633
-17.105124,27.334927
-30.288261,-7.4442043
26.883802,46.43952
76.81396,25.98816
38.318398,55.18058
-25.81791,40.434635
-33.905216,42.22013
47.530632,-17.930866
-49.363087,-41.078247
62.368908,-7.2327003
60.14587,-5.9732933
-50.440357,-39.746536
61.59334,4.1650987
26.252274,46.73973
23.960514,48.258797
15.467204,6.3359675
-2.7012124,8.759501
25.848663,-77.83575
-47.83423,17.065779
-57.176888,-39.911335
-19.008509,23.472712
-60.600956,18.87198
42.708984,-70.25539
14.888023,-25.492664
-53.94176,21.41212
79.23534,-25.284378
-45.83954,-66.14212
-20.355206,3.075887
22.720808,-73.11299
52.924152,46.59921
-8.391713,44.158417
-32.850193,10.975016
55.662693,1.63125
20.361666,48.13847
59.565094,-3.196012
11.83292,-23.385149
55.74145,-12.134009
-47.56679,42.196514
-28.942047,3.619968
-41.17438,-3.8993168
-30.070509,-5.2445197
50.126358,-76.38329
-5.1333313,-61.933178
-4.725931,69.4091
73.18889,-17.263132
-65.80846,-18.84619
51.435436,-16.367823
-49.985268,61.71628
-37.214462,63.068607
-10.356257,-51.40446
51.21728,0.5782351
18.842808,-15.567232
66.29173,-9.708073
-75.779144,-11.112567
-46.714016,-13.190478
-28.830633,4.047154
-39.509766,54.13845
29.883062,-1.2254812
15.910814,9.055067
-12.310466,45.63354
-8.309913,-60.366417
-43.65673,34.024757
-39.663727,-19.517445
-7.6197863,-56.03578
55.27038,-14.482439
63.586952,-12.328058
-36.98343,50.774876
-14.528513,29.75144
8.385391,-60.09256
-6.761312,48.169834
-28.769922,-21.665598
0.04963833,2.5574424
14.958358,-20.382189
29.841116,17.71499
3.701719,-70.546974
-62.35676,-11.47399
68.84903,-3.6685853
-57.18821,-43.953125
62.132927,3.6129847
47.181053,10.308731
-27.650566,15.376787
45.586807,-65.20053
-27.835115,31.012802
-68.87433,7.1785088
-17.477528,17.434149
45.774696,-24.701788
4.138225,78.92337
19.619188,39.077477
-37.448235,30.712875
6.2566323,28.933207
24.683687,46.452328
62.43033,11.688816
-29.573914,67.84229
67.43137,9.604103
3.7169592,-74.52483
-5.1301417,-52.776474
25.238237,56.16251
-2.7825842,67.670135
27.962326,20.144802
-49.61122,-11.45411
-43.34081,5.396735
6.333029,-56.141064
56.41749,45.465908
-14.655154,46.040653
66.67296,11.652681
-29.3785,-43.261356
58.765682,-9.656068
-30.456585,-43.06848
-9.418039,-71.15119
26.142635,57.87286
17.689426,41.666187
51.107014,58.174507
-46.735565,-13.259008
-47.465584,19.738373
6.2964616,74.71571
-34.886265,0.07102659
-29.42045,-42.804012
23.588823,-14.092672
67.24933,-22.234686
-29.544138,-4.553681
71.17483,-11.351535
5.4085093,-71.87447
42.752487,-36.13254
-54.020756,43.395565
-47.809082,-12.8597975
19.4749,80.56527
-76.662544,-6.239697
67.618866,-0.84073216
-26.534555,-16.545729
63.81053,11.023421
1.7122977,75.251396
4.716051,-55.467976
37.142498,50.132393
27.376682,-78.51752
-36.188663,30.382477
-22.464552,40.689728
-58.429054,9.71182
51.293076,-16.844381
-46.717888,-44.10335
70.73754,9.009633
12.988318,-57.45076
-64.43561,-17.69914
3.7779465,-70.660484
-19.047182,65.77298
-22.902174,-17.568111
-41.62035,-59.531116
-37.362896,19.32468
16.095762,-38.348156
-21.298367,33.01564
-26.883226,23.754366
68.38667,-25.05245
44.51634,55.557396
-26.084492,21.95138
-29.345228,-31.31925
-66.73126,3.2704184
-23.760422,40.075603
0.6686137,55.648445
77.722466,22.141733
34.868645,65.61228
57.656857,48.98023
64.37366,10.834796
20.408916,-44.49014
-52.115444,24.093296
-53.409775,-10.974332
25.583319,43.120388
-39.6201,48.854916
17.376217,-21.798464
-58.984146,-8.462127
14.248435,80.55629
56.45278,-16.05424
-45.039814,-26.427073
0.29098397,67.777374
-28.673418,17.129063
2.1016784,72.900215
-22.470295,-16.244352
1.8665067,55.96137
-19.63094,30.458872
20.025291,-17.583324
-47.64609,-47.49935
-7.6224294,-65.38531
-29.211033,-22.342068
79.47162,23.143974
-54.014835,-36.504387
22.734072,-79.613495
-32.341866,-60.049206
65.51387,32.93453
-40.791023,59.386307
31.748713,65.0452
23.98818,48.055405
-45.936024,20.496893
32.282574,50.64866
-43.25275,31.767595
67.82157,-6.6608415
31.171507,64.93541
-67.96172,-21.073591
69.57783,40.028664
14.338536,78.34452
10.995173,14.701057
29.930027,57.25584
68.86447,-25.975855
26.79464,46.628227
16.290234,-20.28629
-51.298412,55.356262
-51.92202,-12.476668
-22.700626,39.006325
59.340298,-2.6329913
52.17988,47.93793
-74.91326,-10.491
30.473515,63.616165
22.336853,-79.48084
2.705656,65.13409
56.859276,-15.556386
-48.621483,35.63976
-22.790222,27.41283
-41.699615,-14.838787
-40.42056,-4.8473916
-34.149208,0.41490552
45.755768,-74.90579
21.09562,0.08083694
21.591042,40.28177
78.64546,26.450436
-27.81456,-14.356058
-57.946968,-49.56225
-17.570087,23.494314
-15.356624,46.043766
-22.756464,35.862026
-37.41368,-42.110638
-14.613688,46.47266
46.902775,57.627686
18.392025,44.039864
-3.9122355,-44.677166
0.05306941,36.2921
24.857094,55.34783
58.85293,1.1829952
12.80845,7.8589735
-0.48620453,73.79843
-2.206829,26.355158
-26.710947,69.38263
29.5882,-1.4438548
-31.333618,-24.91332
-54.42025,-46.578327
-43.482056,16.474388
-7.5678773,-64.39041
43.296818,-64.56113
66.82241,1.4537024
21.049885,-7.014044
2.3504143,12.878712
2.281676,-68.88426
5.521382,-6.3781853
-55.312195,20.206963
52.30275,47.758553
22.83207,-77.81175
-56.96032,23.71013
23.700708,48.616615
70.75844,-22.539955
-2.8295434,6.555831
-42.337437,55.691616
17.160946,-23.048822
-8.1143265,-64.77906
6.504507,73.44386
76.09526,26.994652
-0.17235401,-69.1673
-26.815332,28.649857
-62.957535,4.2151217
31.93753,24.827639
2.5764413,28.629385
32.110767,41.522263
-20.262348,38.50848
62.9398,0.40712163
-6.091751,-41.566124
-3.7703977,31.211643
-34.848347,32.621506
70.85515,0.48704392
-28.712646,-22.171453
-26.949213,-60.972446
58.628086,-16.438385
-33.839554,-43.973167
-16.71118,46.825947
-51.757004,57.754032
-46.817303,25.418232
2.981594,2.784587
24.813984,-83.076225
3.3202837,-67.698395
11.118667,-15.671595
-11.393451,8.22014
-46.88133,61.18787
20.297447,-37.451717
71.236694,25.385906
-22.687393,36.675793
9.8641,-17.910059
-19.5834,33.96065
-5.885048,-49.657986
18.950989,4.4576087
9.293489,-60.933193
-5.848735,13.795046
-49.176254,39.300346
38.98422,50.95518
-6.4611173,-54.33283
6.1868916,77.47082
-51.344723,-48.385685
-19.985155,2.684312
64.06727,12.321617
44.65575,-21.853327
-53.898743,39.06149
-6.0284395,-59.302177
73.163124,-23.869076
-35.440365,-1.6288403
67.10226,7.638589
-26.947037,-61.806053
-41.079018,44.074436
28.123365,22.847258
26.177198,56.66529
48.835354,-19.762804
74.17497,-4.826142
-3.7980022,-63.769196
2.6720846,-67.97177
1.9179275,16.78155
44.872124,-26.324535
72.301125,-25.125248
-42.29044,53.921867
-40.9446,52.33672
-43.580917,-11.829462
-69.09718,4.064044
-33.997284,-42.638927
-53.789444,-10.201455
67.38576,-8.710135
-22.679407,35.90133
-46.429398,-14.618828
11.205032,-16.322498
54.76229,6.4558597
-49.806892,66.02271
1.8848734,72.17007
-56.805183,22.977615
5.0403156,85.13213
53.150047,53.164463
3.0706315,59.972443
-33.13629,38.69091
36.800972,65.77544
44.45783,-22.093903
22.225355,-71.81391
-7.219035,-40.211353
76.69421,32.077686
-21.01066,41.988396
21.378738,5.8559847
-76.38279,-9.699521
-48.86911,-17.391111
-33.216415,-19.894588
-58.63176,-46.861813
-53.76313,-15.316432
70.08197,-20.424833
59.09824,2.945768
-76.40149,-2.4816852
-26.27928,37.303276
38.750538,8.695999
6.992752,84.55965
51.781425,-2.5978405
67.39707,-10.151469
16.48528,82.7882
42.733955,49.14076
-44.42545,59.601086
49.484825,56.199734
-63.382523,-43.58778
33.71141,10.271228
1.3815433,75.15491
-36.391632,-12.441655
-61.71245,10.980713
-22.161112,-7.3718605
-49.167007,35.171597
29.990446,21.63545
22.010393,33.1968
60.137955,-20.303486
-68.28093,5.7396717
60.07092,-19.729391
18.6345,-17.329891
74.10482,-8.862539
-28.553923,-31.62291
22.07397,-80.008
-57.049957,10.0630045
70.21177,-7.1788034
57.961147,8.239005
-47.25419,18.512968
68.89286,7.112453
-37.04561,31.380238
1.1719805,86.638336
19.153486,-23.623323
-36.175724,32.979885
44.810997,48.27219
28.943783,-20.40276
-65.86399,-20.66042
66.511314,30.384432
32.102943,24.708931
67.34972,1.6241223
-4.201982,72.59908
57.686184,44.40824
-35.17189,58.624733
-25.992033,-45.229668
49.676495,55.585125
7.681871,-58.48143
70.4178,8.903701
6.664159,-9.302155
7.5464983,28.512392
-32.78128,15.3881035
-6.685684,46.97484
-47.543823,-66.05137
-1.8036176,7.3481765
-0.7413229,73.47329
-41.078987,46.888237
46.463486,56.93362
44.728085,-75.26387
-2.732934,-56.249138
-25.274084,-57.58165
-25.828215,-61.13145
4.829461,83.69808
-60.54244,-35.97857
21.546482,-8.584933
-46.647133,17.169043
67.73702,3.0994263
-30.466217,-30.341684
-7.1480913,-54.185173
31.373665,51.663548
29.807234,-81.66026
26.872807,52.430763
5.0873604,83.477875
15.336798,15.186026
-3.220717,9.54061
-30.062681,-7.7511134
-52.69772,11.321163
-26.030071,23.856928
14.495928,-1.0077906
-9.891591,6.7006836
51.32985,-18.30566
31.308817,60.008907
56.99176,47.410282
-45.800335,58.28898
-48.91607,48.024796
71.91594,0.6490816
-47.746933,61.397564
-42.764492,-7.7674384
15.67289,79.92225
-37.84993,62.140575
-45.800007,-52.49652
-30.59417,68.15264
56.53091,47.897175
19.776833,-40.247437
-21.552082,22.946602
-3.709376,-67.2113
60.122807,44.468037
69.26932,2.2574048
19.046585,5.7403665
70.37414,-23.158333
36.707874,66.24142
-51.11865,-17.9215
-40.231445,-16.149767
-68.638306,-14.384419
-26.879007,29.911629
-68.64977,-16.404089
7.339946,79.161
67.43475,-8.708115
43.5075,-74.99704
-23.509565,-17.644695
11.391584,23.887411
31.46868,40.529613
-38.923965,-17.511599
-17.548632,61.29982
37.06481,49.530106
0.4501765,28.818382
63.40322,-21.060692
9.017502,76.6905
-56.025234,-39.311672
34.230045,-71.01653
53.23823,15.718044
-47.31123,49.301308
-23.660969,-46.41381
-47.046722,56.27771
11.709391,14.665322
-51.635715,58.381565
-52.958305,65.69152
-39.818737,-10.876762
-30.785868,-45.431477
-32.852745,14.845758
14.725205,-41.373745
72.37702,-4.8593545
-56.34074,-44.440723
31.62568,58.359318
74.11275,-17.698484
-43.12011,-20.373226
56.479652,2.649201
-62.856274,-16.59982
-48.028656,38.848137
55.551033,-10.593463
-30.273464,68.686485
20.465631,37.150887
10.894424,14.473049
44.520596,-24.401392
-61.099133,0.9856232
-26.27976,-59.40353
-60.940075,-41.325474
-24.437172,68.56235
2.6775486,16.680422
51.582,58.27896
29.854656,-80.9187
-53.164375,34.163494
58.117657,8.740961
-16.396118,30.233501
73.63875,-19.737175
49.436142,-18.149633
55.706013,10.790914
71.06203,-12.450319
45.375942,52.727894
58.999386,44.228226
-65.25818,0.2713741
56.17175,-6.148578
50.9051,-4.614291
49.586548,54.412743
61.114414,-17.704033
39.468983,20.776175
-41.357903,62.100147
-53.75968,-23.045868
12.77704,-40.24667
50.943756,45.162785
33.26816,61.18783
-23.492582,38.14884
35.880116,50.678307
32.585743,35.13458
-45.241184,19.298168
-39.317493,57.91292
-54.756454,20.77038
4.780905,11.153143
61.345848,1.5531574
-29.568253,-44.554943
59.082863,45.780018
-16.784554,-16.008509
-37.142834,62.262802
19.01995,-47.120922
35.61808,-79.904144
10.8717,-16.300446
35.44697,65.365944
12.614777,-40.434887
21.244617,-45.902103
55.12,53.798985
-20.592466,-23.957554
4.473805,-74.493454
71.34975,36.19273
-51.387806,-18.212713
7.580733,-4.3841825
23.11241,34.745148
-26.01338,-29.30033
21.567247,-41.740223
77.47288,30.23296
-49.644886,57.05837
42.409954,50.47656
3.9403255,-70.39059
-59.762947,-10.541418
65.659134,10.895728
-27.421045,36.562958
-35.59833,-44.5874
-21.529324,0.6531827
8.102352,-62.397156
21.401537,-44.1817
59.992912,-11.942638
-56.6257,-28.999336
-1.1201762,75.12023
-1.5251704,-59.67228
28.71898,15.248436
-3.523547,-60.359066
-23.436752,64.21355
6.1682854,78.28224
22.502377,46.13226
-27.415154,15.42244
-13.267516,45.951763
-4.740559,49.724457
6.4838753,-61.35035
-9.494914,41.914032
-6.3790073,39.887047
-66.076775,2.067977
0.95406157,11.006256
16.180054,-18.699306
41.255154,48.88263
52.842285,-0.5753605
12.855272,75.76709
-28.106518,12.761196
-76.36978,-5.306721
0.7677653,56.024185
73.67501,36.153793
13.12757,-19.994595
-24.066523,40.955193
-22.489294,40.64557
49.521843,48.55073
17.492498,13.083836
-75.95113,-5.159307
59.484974,-21.238674
