TSNE_1,TSNE_2
-21.947752,-76.09285
-32.441338,-53.1619
12.301492,23.75683
-32.546894,-59.84057
-14.256259,24.957262
-31.654554,-52.045204
8.789966,-6.8573537
23.812714,-1.6719955
-28.658224,-71.5281
-32.114407,-53.61393
-26.117651,-61.310024
-29.899542,-65.65709
12.387539,23.782732
-21.420473,-76.366
-27.642721,-72.64403
-29.014992,-67.42118
-23.816853,-74.47545
-35.55998,-69.86097
-41.056175,-63.154747
-31.067513,-58.649174
-31.742798,-51.91808
-34.63762,-69.96324
-40.22564,-65.26834
-30.554865,-52.75317
-26.719261,-68.70245
-29.376764,-58.28639
-29.640446,-59.39288
-23.4887,-74.796326
24.752628,-3.3169923
9.403394,-7.8504586
6.922445,-44.67646
-1.8420578,-39.37845
10.429763,27.06185
-25.937374,-59.705627
6.456322,-8.831338
-30.234957,-62.95374
4.994287,27.521307
-26.175207,-64.95995
-24.305145,-69.786476
-39.535873,-61.605556
-23.015324,-67.74036
16.682632,-16.546314
-32.478634,-53.746044
-38.35889,-67.62849
-5.7212176,42.03708
-26.97628,-64.14152
-29.279947,-63.996826
-36.442688,-65.45091
-32.03963,-60.35708
-32.763,-71.44017
-23.64256,-75.53198
-38.247356,-61.636005
-40.260746,-56.532745
-21.449205,-77.345245
-22.237703,-75.26319
26.855742,-4.1818986
-32.33537,-69.153885
1.5237089,19.081596
-32.855392,-60.055996
-23.203693,-67.79058
-12.986781,-34.919655
-26.929699,-71.50076
-27.52065,-72.53453
0.73404545,61.000786
-28.999466,-65.542145
1.1360335,60.4062
14.9842205,-21.160103
-30.808224,-66.78671
-27.34096,-74.37395
2.1742275,24.30765
2.031662,19.934162
-38.611755,-60.263897
-32.892,-64.30598
9.2402725,-8.049667
-42.83861,-61.27633
-35.51006,-65.478516
-28.882376,-62.453594
-34.96733,-57.919476
-36.76936,-58.648373
-29.881136,-61.87808
-34.104618,-68.13547
-40.702885,-64.02371
28.244768,-57.683983
8.987903,-8.102433
-26.709772,-72.763596
16.603804,63.9617
-31.454706,-67.98584
-6.858124,-47.59062
-33.956516,-58.266495
-23.93715,-70.92717
-30.7358,-59.501045
27.33779,-4.1249638
-28.68746,-58.670475
-39.46803,-65.18908
-38.227234,-60.14249
-29.726625,-51.79606
33.44042,-36.130886
-39.32728,-61.347485
-31.876617,-73.31249
-32.061096,-52.03335
-35.635532,-65.88903
-28.224524,-58.300465
4.5498204,-7.0950665
-27.486317,-61.696095
23.528345,46.21513
-43.004745,-60.818867
28.594954,-3.8249583
14.99563,-21.140102
-38.186394,-61.472157
-26.482346,-70.58807
-23.977394,-70.281166
-23.82524,-70.35024
-22.276344,-68.1549
-38.641617,-62.413605
-32.03624,-69.382675
-28.121147,-73.77494
2.7341895,18.872793
36.528633,34.07631
-28.076159,-63.625843
-28.103489,-72.007
-31.545975,-53.42454
-25.810602,-71.7151
-42.328472,-44.046013
-7.5574765,-48.03626
-36.3287,-62.491116
-27.297825,-74.806984
-34.128006,-69.93126
11.887249,18.744627
-42.926758,-58.863064
21.737125,80.837616
-40.276165,-59.0636
-41.860474,-60.001026
-41.01382,-63.554222
-35.392315,-66.14574
-38.788986,-63.826187
2.1333902,24.212395
-40.181248,-56.680084
-24.010069,-74.18766
-34.219,-68.00951
-23.204266,-72.055115
56.910187,-46.74351
2.93518,19.991936
12.332118,23.751963
-26.65494,-61.752094
-29.7092,-59.446243
-42.274933,-59.113033
-26.77203,-65.957535
58.79081,-10.479641
11.143678,27.032722
-20.20709,-71.94299
-28.487865,-62.84007
-26.906843,-63.37232
-32.98246,-66.89705
10.838201,23.773914
-20.311754,-72.62188
-37.0594,-63.151127
-43.38067,-65.18041
13.336954,27.048227
-29.989843,-71.19192
-37.12493,-60.378853
35.812244,35.682365
2.9145813,20.74523
11.488908,24.357601
19.69242,-71.403275
-32.823334,-60.75955
-42.46584,-62.5671
5.1592393,-9.026106
-15.955141,-37.36892
49.57811,-50.676075
24.74216,83.90894
-27.456041,-59.900238
-29.918484,-53.010815
22.613232,-8.542447
12.436689,23.71635
1.5262663,22.6995
11.409213,-69.34192
-34.897915,-61.90448
20.14529,13.793681
-20.338982,-72.8178
-30.339804,-60.68266
-21.480438,-75.87565
-22.383049,-69.742676
10.934236,23.804932
-30.259579,-72.72375
6.67923,-7.188159
-27.13899,-65.38267
-40.026455,-62.534477
-35.135235,-69.65081
-32.666046,-65.28428
-27.843885,-64.83255
-35.888126,-62.2549
5.9609227,-8.538547
-37.464436,-65.68535
-41.522236,-57.160156
13.9378,23.834085
-37.144833,-62.246773
4.778336,18.72074
-22.24183,-75.981186
-41.059185,-57.25523
-36.78289,-60.5004
-27.864468,-61.83329
-28.106308,-74.12312
-31.55158,-64.11539
-22.457735,-70.72697
11.027108,22.125832
12.480343,27.16789
-35.546547,-63.498734
-37.08699,-66.62354
-37.960545,-68.45752
3.2677922,28.001259
-26.586786,-70.65822
-42.624683,-61.973755
10.519497,27.357267
-33.43903,-66.09148
17.068386,-11.020917
60.73218,-44.593124
-21.918407,-75.16166
-39.24046,-62.085323
-32.60655,-65.95297
-31.985725,-52.700287
-15.058502,-37.19628
-38.67045,-64.19846
-26.882593,-72.732796
-40.85659,-57.44191
-24.587189,-71.46814
-43.31308,-65.38869
-33.26233,-68.92259
5.77569,54.534416
10.225816,-7.681956
13.20764,23.89889
-41.421722,-61.20213
-23.959526,-75.22904
6.954663,-7.256124
-30.52711,-54.84993
24.666676,10.852666
-25.569756,-62.07129
-21.30842,-67.269035
-32.966328,-69.89512
-30.347843,-66.88901
-36.159607,-67.87231
20.368248,19.089361
3.1452491,20.77951
-23.137806,-67.73156
-28.940569,-67.61838
-37.033463,-62.692467
-21.835505,-76.59437
22.649244,-7.9076242
-34.51542,-65.318794
22.784708,19.527409
-41.824203,-62.1302
-20.619852,-72.57425
-20.246864,-72.113884
7.6742826,-8.499024
-31.082197,-52.252705
12.9269,27.606321
-20.426956,-74.02465
-29.22896,-64.99551
-36.187405,-67.79286
12.425441,26.249588
-28.639252,-70.05654
-40.744392,-64.41045
-30.712473,-60.810875
-39.717163,-71.59921
-32.517937,-52.004955
17.059502,13.291587
-33.378235,-66.210495
12.232094,25.16555
-37.809227,-69.69863
-30.527433,-68.66995
3.8412373,19.705444
-26.469233,-70.50296
20.80358,70.27799
28.166979,-60.37746
-29.948454,-61.12644
-22.69469,-74.361885
-38.92749,-66.82638
-33.025784,-54.038
-37.71318,-71.56952
3.5881188,18.487556
-20.645567,-75.787506
32.541996,94.09905
-21.950424,-70.59828
-21.644545,-77.54454
-32.80078,-51.98201
-33.112606,-66.94343
-31.785824,-65.45381
-41.142155,-57.356144
-23.08077,-75.57533
16.39206,48.48174
-29.11058,-63.736805
-24.250898,-75.26241
-35.663113,-61.062904
-35.60382,-60.828873
7.402974,-11.029642
-23.741156,-71.54213
-36.420578,-66.10203
22.615181,-8.509734
54.04862,-61.59962
48.680656,9.553283
22.52119,-8.945007
-39.298405,-60.240685
-29.685118,-67.64858
-43.319748,-65.32699
3.7066796,-8.750918
-37.35007,-60.053673
-33.129513,-53.108036
-6.9375377,-46.25825
4.476342,16.882622
-39.509888,-57.33621
-32.45123,-66.210594
17.515427,13.353015
-30.401321,-66.718925
-26.725616,-73.23844
-31.439411,-66.05093
4.8359494,21.511616
-38.897053,-72.18234
-37.150402,-60.404476
-38.67781,-62.592026
49.550682,-50.77891
-30.966972,-57.687572
-41.37225,-62.704002
-38.74911,-68.056625
-33.258305,-71.20261
27.208368,-59.13975
-34.23408,-59.854206
-22.253342,-68.43529
6.3302064,54.582027
-27.759146,-59.26252
6.5129395,-8.75211
-26.86519,-73.03662
-21.579391,-71.491455
-35.48795,-62.89254
-29.154228,-76.37721
1.9106004,23.747944
-31.76384,-51.954063
-43.464104,-60.97025
-32.01067,-62.956333
-22.099936,-70.833496
40.876118,-71.05645
-23.557615,111.35127
-35.346428,-63.44871
-28.43355,-61.24844
-32.64381,-61.946014
-34.928257,-69.362686
-32.07791,-52.10906
-28.589598,-63.242073
-6.2703767,20.757252
-25.58835,-73.194534
10.733703,27.397528
49.513012,-50.648907
43.214966,-64.578835
-37.879097,-68.60265
-30.147963,-72.82039
26.948431,-59.27695
15.277122,-19.6862
-39.22475,-66.596436
-22.689966,-75.00492
-30.890017,-65.36798
-30.386372,-69.54763
-23.188221,-75.21306
-41.34452,-59.299377
-22.359095,-76.17068
18.298529,-11.316254
-53.42755,-50.816265
22.638214,-8.423235
-33.15963,-62.99793
-22.739096,-75.79653
-24.279799,-73.128395
-27.797586,-59.726852
-33.298866,-63.89978
19.949165,65.13227
4.239776,21.260872
-29.904207,-52.4419
-22.304798,-73.3723
-24.38578,-71.49817
-30.149042,-72.674675
-42.670643,-61.84495
27.253809,-3.4371023
-37.269493,-58.919456
27.62145,-55.77012
-36.09447,-66.09657
-22.051174,-75.37192
11.55238,24.021097
1.7795303,20.954943
33.47708,-36.29051
-31.306648,-65.38513
41.207462,-20.517279
-6.440966,42.658882
-28.58798,-58.658604
-22.178547,-73.8189
28.819502,-61.20568
-30.062424,9.899
7.869773,50.64388
-28.309694,-58.98969
11.020699,27.058218
-24.460876,-66.58226
-36.656765,-60.575333
14.089486,23.899446
-21.842495,-71.65861
-42.50356,-61.258633
21.376707,89.27641
4.2466583,21.315037
-38.549305,-60.241684
-38.246117,-67.55333
26.179464,-59.619965
16.513979,13.268948
27.954039,-57.634544
-27.449131,-72.12584
-29.000015,-60.033997
-33.17234,-63.83974
-31.295639,-66.67831
7.346304,-11.160281
-21.438126,-71.73693
-42.53556,-61.406437
-22.027508,-74.44177
51.856525,-60.637455
20.883566,19.0419
-28.33269,-59.129272
-38.567955,-61.03573
28.088326,-54.826515
52.099976,-24.335857
-21.958414,-73.2002
-30.278366,-61.760273
-27.69705,-74.03077
25.929527,-58.121086
-29.034542,-58.567272
0.89943004,22.286947
2.321986,22.917654
2.1996124,22.203707
34.906372,35.46626
-41.503384,-60.39563
-40.687622,-56.929058
-33.20927,-63.879723
-31.81117,-53.52418
-29.56292,-60.560104
49.47808,-50.810085
-22.457607,-74.35455
-23.29587,-75.82241
-31.452438,-64.167725
-21.879328,-75.12725
21.04814,39.14682
-15.298229,25.467024
35.06919,35.33385
37.29044,-41.921886
14.484022,25.09635
-43.295723,-65.39056
-36.46921,-60.30863
-27.32468,-65.40679
-29.088974,-76.37023
-14.67145,24.938969
47.118504,-28.947525
-39.288254,-63.46547
-22.904613,-69.080124
-37.43419,-61.934464
-41.387142,-63.665066
-0.7162347,20.921146
-34.052998,-59.942757
11.862997,27.912996
35.330566,35.102703
-30.323418,-60.06796
-37.35248,-63.39406
-28.32005,-58.863358
-36.12101,-66.19261
-37.68636,-63.796417
0.92059463,22.19364
-35.181,-69.969
-21.562538,-66.70639
-27.18817,-64.840645
-33.89772,-70.36791
34.81487,35.876076
20.28399,12.415355
-42.42527,-62.45965
-21.759392,-71.507805
-35.53191,-63.461697
24.372719,-2.8842077
-35.378696,-63.06873
2.117038,23.060572
2.115515,29.502913
3.5731452,20.120258
-13.466707,47.19432
-29.687239,-65.04033
-35.205868,-64.532974
-39.722237,-63.57845
-16.066576,-37.44072
-36.41128,-66.44513
-32.690174,-60.186333
-21.632036,-73.33407
12.374082,26.941853
7.5239997,-8.986156
-20.815311,-68.63597
33.26467,-36.58207
12.718635,24.63934
-37.246822,-63.133427
2.0685868,22.811586
3.1520324,20.226458
-30.131859,-62.703655
-25.325386,-62.29271
93.16495,-37.59081
-31.924726,-63.197792
29.56354,-2.457266
-33.424717,-71.50622
-25.615864,-73.19876
-34.524532,-61.769142
-43.1637,-63.006992
-54.738014,-49.073463
-23.578705,-67.726074
18.211351,7.871753
23.88997,68.70726
-31.213583,-65.34861
-38.572964,-59.338196
4.953444,19.788225
-54.80236,-48.897686
-31.212376,-65.41108
12.045626,24.624838
-30.769772,6.650738
-16.351652,25.305428
-22.143064,-75.93488
-38.68644,-60.44167
-37.59305,-63.212402
-32.11924,-63.03727
5.1682725,-8.922907
24.234867,64.956726
6.5648637,-8.506034
16.519753,13.234904
6.3076262,-8.54711
-33.907253,-52.395912
-30.6731,-62.14582
22.602015,-8.626007
28.260511,-60.675858
-33.943054,-68.235855
23.833416,11.053797
-30.229345,-64.31534
-21.359068,-72.95476
-28.2613,-71.76754
-22.122536,-76.22899
-31.056446,-66.351494
-24.130865,-72.48937
-27.703869,-74.20787
5.9536524,-7.1783814
-7.288629,14.6397
-33.0473,-69.13294
18.87753,42.054886
-35.803623,-62.212917
-38.632774,-72.21098
-24.40933,-72.36326
19.213951,17.337988
-27.046995,-65.623184
7.176022,-11.315749
27.167347,-39.328365
12.897166,27.598043
-42.0349,-60.69555
-33.057922,-67.08528
-43.233246,-59.882984
-32.583366,-66.08562
16.779863,-12.944302
-26.677126,-64.98881
-39.297356,-66.31176
15.69239,-29.718636
15.7742,54.448345
-20.645535,-74.880684
-31.817806,-51.915222
23.35602,19.552383
7.5892725,-10.701409
-30.462252,-62.13757
4.1980653,-40.465305
-30.323458,-61.730225
3.0643559,24.508745
-33.40707,-66.20974
-28.698807,-69.51639
-42.473415,-58.88821
-37.439365,-63.50221
-37.826004,-71.7571
4.109339,19.82357
-41.128925,-61.438232
-39.355064,-60.406643
-31.816784,-51.934856
2.7845209,20.924917
16.350996,-31.975424
2.0416014,19.027866
2.8500535,19.769915
-33.08082,-66.88968
2.1942585,24.579037
-39.682793,-71.56275
25.977827,-59.559837
-34.74656,-69.25597
-23.235537,-67.65901
-20.76252,-68.69448
-40.638935,-60.79972
11.217991,-8.62088
0.09035331,20.851053
-39.677277,-59.537315
-20.523138,-74.823326
-36.914368,-65.99547
-32.682457,-59.90525
-28.583193,-65.419495
-30.941084,-68.34313
-33.14907,-63.943264
-20.676765,-74.940414
1.5730625,22.7185
8.811758,-9.812603
27.351934,-39.36101
-21.2107,-67.57034
23.742586,88.19559
3.821047,19.777155
-37.294815,-63.040264
-54.03747,-48.901176
-39.626812,-59.136116
52.680847,34.188953
-27.663637,-74.07149
-44.083443,-61.386795
-21.910002,-75.84253
2.088387,23.290066
-26.055481,-60.7459
5.403913,-8.833654
-39.523777,-71.67176
-25.334553,-71.464455
25.955198,-58.146057
8.762262,-9.828742
-41.339973,-62.62795
-28.375256,-59.00496
-36.8675,-62.960842
18.871218,16.226389
21.283728,19.665577
-33.01696,-52.341927
-39.247925,-66.41268
-0.19775611,-46.007324
-43.30445,-65.39941
-35.10471,-57.253124
-32.32855,-51.93615
-35.751026,-63.087814
-32.609367,-66.35317
2.1019466,20.962967
-43.06002,-60.79645
-28.318602,-62.206867
-22.424294,-66.75372
7.8204894,-7.5550146
8.290084,-7.779296
-14.050238,-37.198814
52.394188,-23.830942
35.927395,35.559875
-21.657103,-75.498695
-33.23854,-64.03691
13.09423,-67.07613
-20.256783,-72.94183
-25.484217,-64.224915
-32.3857,-66.05138
-34.709167,-69.165665
-33.35728,-52.372868
7.4391966,-11.133477
-29.54675,-51.65628
-41.014374,-66.39795
3.1524825,21.373411
-15.245448,-37.22684
-23.467813,111.384476
12.413753,26.64619
33.093014,-36.506927
-23.265522,-68.469086
-30.070234,-67.246574
26.417522,-8.154532
-28.676474,-57.74669
-33.56527,-65.742256
43.189163,-64.55773
-23.953985,-71.933876
-30.996258,-67.7943
17.530333,44.1058
-21.36154,-77.205414
-21.956064,-76.06103
-32.42705,-66.17008
-19.723383,29.026253
-21.44737,-71.34174
-27.360767,-59.619705
30.194443,-3.4587224
-22.330542,-66.01083
-42.935215,-61.363647
-38.421944,-65.27831
3.8365026,21.229849
-53.521427,-50.80892
-22.091927,-75.66256
-36.12919,-60.822945
-33.757217,-53.89097
-38.085342,-63.991093
-21.051985,-77.28567
-25.120502,-70.56276
11.461273,25.281897
12.065138,24.983688
-34.056854,-70.38873
-50.884518,-21.972712
-48.109715,-48.93375
-49.76545,-48.882202
-45.53686,-41.959606
-45.134834,-39.972923
-52.352966,-24.471228
20.302769,11.218126
-45.176792,-41.892128
-45.15789,-41.08631
-19.704397,29.051329
-9.175426,112.730675
-53.30569,-50.6337
-9.226444,-49.191566
-48.685345,-48.8656
-46.193203,-41.746693
38.52258,-21.577124
16.368868,64.0272
18.76478,42.32794
-51.46481,-24.906778
-22.184206,111.076805
6.5389285,54.355015
20.746544,72.02099
-53.11629,-20.4086
26.41049,69.05511
7.6516767,53.07714
-19.917536,107.80045
18.562668,69.63187
44.450783,-22.094328
-46.590363,-40.64374
18.809143,64.79885
-43.51047,-42.033813
-51.476482,-20.545918
-45.130333,-40.016018
-44.091816,-42.99961
-50.85363,-21.74799
-45.132416,-44.344128
30.111208,41.59583
18.470158,81.464966
16.30063,-11.71101
-44.89945,-61.022987
25.20521,-16.328882
23.446518,56.544888
-10.678357,-30.105356
22.059837,-54.08484
-46.020966,-44.0598
-46.079403,-43.792717
-46.79164,-38.901207
-45.509747,-41.598984
2.351004,-51.584774
-51.128746,-23.0953
-53.027668,-20.96332
23.018826,19.685753
-52.819088,-20.729311
-2.0185134,-70.053185
1.7286078,17.917864
-15.707525,-41.1093
-45.175728,-40.434536
-45.022076,-42.042423
-45.844887,-42.74464
-45.10405,-40.096962
7.124489,49.42477
-44.010147,-42.955544
-53.45553,-47.257717
-19.91187,107.55212
-53.998272,-32.73429
-52.623985,-18.877443
24.432154,-15.009312
18.371984,80.95935
27.80277,64.80019
-44.509636,-43.089233
-46.28127,-43.483547
-52.152653,-20.44782
-46.001377,-42.332542
-45.27139,-40.48334
-54.32135,-48.237423
-47.82656,-38.19081
-50.446293,-35.272526
-45.16085,-42.394245
-52.232742,-24.40525
20.946028,90.10629
-43.94374,-42.947506
10.661179,25.557463
17.316515,80.93931
-15.746906,-44.089275
10.361198,54.020985
-45.4214,-42.184612
-46.135384,-43.10549
-52.161247,-24.44662
-47.814194,-39.448345
-9.366478,-49.17312
-51.730865,-24.726786
10.077494,53.94871
-21.711395,110.499756
-44.717014,-42.636856
-48.03046,-48.95482
10.790297,22.601213
-53.176067,-48.301342
-44.90192,-41.60056
-45.784767,-42.328884
2.2251468,23.479593
-45.402798,-40.628777
-52.834843,-20.945051
-53.541676,-19.820187
-52.938904,-20.752518
-50.839066,-22.914541
-46.245583,-43.412563
-52.976227,-21.061674
-5.7093945,-47.95964
-52.97363,-20.808071
-52.93669,-20.712692
-50.84268,-21.876663
-49.818798,-48.949463
-45.65822,-42.223007
11.827114,-15.215814
7.367086,54.56367
-47.698902,-38.418945
-48.247017,-48.914536
-46.153805,-43.064518
-46.14895,-44.005283
-46.12307,-43.468906
2.0002565,-46.732044
8.397988,-10.987215
-19.908714,107.51597
11.935097,18.18619
-53.43271,-34.230156
-45.03709,-41.02743
-46.1753,-39.17776
-46.96416,-39.197693
-52.29192,-20.581667
-45.741684,-41.4069
-46.905388,-44.486706
-27.22997,1.4395411
-45.849224,-42.16418
-52.01145,-24.621347
15.672417,-18.935978
-47.276833,-49.068447
-47.610058,-38.494816
-21.938332,111.8445
18.849304,6.23831
3.252054,-51.43477
10.024851,53.99496
-45.528305,-41.99944
-52.877792,-19.76636
-46.037384,-43.28347
12.394529,-10.61887
-52.937817,-21.046036
-46.05878,-42.979053
-43.611477,-42.09063
-51.20495,-34.80768
-21.855486,111.85139
7.444101,54.57304
-9.419445,-49.223057
-53.629665,-16.324383
-21.938107,111.86375
-45.161488,-40.06566
-45.605354,-42.90486
-53.409443,-50.898357
20.254175,66.828896
10.744981,54.015354
-52.959095,-20.895308
-48.682335,-40.949516
-50.24735,-40.424923
-46.18289,-44.9212
16.104256,-18.931284
-49.670856,-48.914948
-43.602757,-42.199154
-45.9968,-43.236053
-38.665504,-54.727917
20.849394,50.518276
-53.246323,-19.210783
-52.71155,-50.555344
-54.471466,-48.34811
-47.690926,-40.412327
24.600952,-15.255753
-47.849533,-40.529823
-43.826786,-41.354355
-22.158316,110.94218
-45.39768,-44.42381
-53.65584,-33.98106
-49.723644,-48.934982
-44.074844,-43.056957
-45.15969,-41.080414
-46.887974,-44.533234
-9.13281,-49.105827
-45.33505,-40.898365
2.913063,42.27576
25.070116,37.31332
-45.945595,-44.212833
28.163895,-60.79636
-47.6229,-38.49982
1.1133738,54.17553
-52.03094,-20.656841
20.286919,17.93418
20.799843,89.79756
-53.07531,-20.954176
-52.79185,-20.57904
